Volume_(BTC),Volume_(Currency),Weighted_Price,cheat,lag
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,5.29,5.29
4.01081466,21.217209551,5.29,4.93,5.29
2.32,11.4376,4.93,4.93,5.29
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
2.32,11.4376,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,4.93,4.93
9.68,47.7224,4.93,5.19,4.93
2.6416185,13.710000015,5.19,5.19,4.93
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
2.6416185,13.710000015,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
8.72447013,45.279999975,5.19,5.19,5.19
